"UNOFFICIAL Chabot Monthly Results
Saturday, July 14, 2018 
xx paid rounds // payout $xx + $50 Whirlwind scrip",,,,"Ace Pot 
next month
$00+$00=$000",$00 goes to East Bay Disc Golf Club,,,,,,,,,,,,,,,,,,,,
Name,Raw,Handicap,Adjusted,Cash Payout,Scrip Payout,,,,,,,,,,,,,,,,,,,,
POOL A: HANDICAPS (xx paid rounds),,,,$0,$0,cash method,cash status,scrip status,,,,,,,,,,,,,,,,,
name,0,0.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,
name,0,0.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,
name,0,0.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,
name,0,0.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,
name,0,0.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,
name,0,0.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,
name,0,0.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,
name,0,0.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,
name,0,0.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,
name,0,0.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,
name,0,0.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,
name,0,0.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,
name,0,0.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,
name,0,0.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,
name,0,0.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,
name,0,0.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,
name,0,0.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,
name,0,0.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,
name,0,0.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,
POOL B: ESTABLISHING (xx paid rounds),,,,$0,,cash method,cash status,,,,,,,,,,,,,,,,,,
name,0,n/a,n/a,--,n/a,,,,,,,,,,,,,,,,,,,,
name,0,n/a,n/a,--,n/a,,,,,,,,,,,,,,,,,,,,
name,0,n/a,n/a,--,n/a,,,,,,,,,,,,,,,,,,,,
name,0,n/a,n/a,--,n/a,,,,,,,,,,,,,,,,,,,,
name,0,n/a,n/a,--,n/a,,,,,,,,,,,,,,,,,,,,
name,0,n/a,n/a,--,n/a,,,,,,,,,,,,,,,,,,,,
name,0,n/a,n/a,--,n/a,,,,,,,,,,,,,,,,,,,,
name,0,n/a,n/a,--,n/a,,,,,,,,,,,,,,,,,,,,
name,0,n/a,n/a,--,n/a,,,,,,,,,,,,,,,,,,,,
name,0,n/a,n/a,--,n/a,,,,,,,,,,,,,,,,,,,,
name,0,n/a,n/a,--,n/a,,,,,,,,,,,,,,,,,,,,
name,0,n/a,n/a,--,n/a,,,,,,,,,,,,,,,,,,,,
name,0,n/a,n/a,--,n/a,,,,,,,,,,,,,,,,,,,,
name,0,n/a,n/a,--,n/a,,,,,,,,,,,,,,,,,,,,
name,0,n/a,n/a,--,n/a,,,,,,,,,,,,,,,,,,,,
name,0,n/a,n/a,--,n/a,,,,,,,,,,,,,,,,,,,,
name,0,n/a,n/a,--,n/a,,,,,,,,,,,,,,,,,,,,
name,0,n/a,n/a,--,n/a,,,,,,,,,,,,,,,,,,,,
name,0,n/a,n/a,--,n/a,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
